,label,text,label_none,label_soft,label_tech,label_code
7461,soft,"Selbstständigkeit, Eigeninitiative und Verantwortungsbewusstsein",0,1,0,1
7462,soft,Kommunikationssichere Englisch und gute Deutschkenntnisse in Wort und Schrift,0,1,0,1
7463,tech,"Sie besitzen Kenntnisse in der Anlagen- und Produktionstechnik oder Materialflussplanung, vorzugsweise in der Automobilindustrie.",0,0,1,2
7464,none,jobvector Ãber jobvector Karriere bei jobvector Presse Kontakt Datenschutz AGB Impressum,1,0,0,0
7465,soft,Verlässlichkeit,0,1,0,1
7466,tech,Sichere Anwendung von MS Office,0,0,1,2
7467,tech,Technisches Know-how und handwerkliches Geschick,0,0,1,2
7468,soft,Wissbegierig und offen für innovative Ideen in der Elektrotechnik sowie Bereitschaft zur Teilnahme an Schulungen.,0,1,0,1
7469,soft,"Hohe Team-, Anwender- und Kundenorientierung sowie sehr gutes Kommunikations- und Konfliktverhalten.",0,1,0,1
7470,none,"Unser Auftraggeber ist ein sehr erfolgreicher, global agierender Mehrwert-Logistikdienstleiter welcher mit mehr als 10.000 Mitarbeitern an > 30 Standorten Logistiklösungen für seine Kunden anbietet.",1,0,0,0
7471,none,"Kontakt Werden Sie Teil unseres Teams und bewerben Sie sich jetzt über nachfolgenden Link auf unserem Karriereportal. Bitte nennen Sie uns neben Ihren Gehaltsvorstellungen auch Ihren frühestmöglichen Eintrittstermin. Wir freuen uns auf Ihre Bewerbung! THE SWATCH GROUP (DEUTSCHLAND) GMBH Human Resources, Frau Susanne Wilm-Lang Jetzt bewerben!",1,0,0,0
7472,soft,Schnelle Auffassungsgabe,0,1,0,1
7473,none,Open Data,1,0,0,0
7474,soft,Gute Englischkenntnisse runden Ihr Profil ab.,0,1,0,1
7475,none,E-Mail,1,0,0,0
7476,tech,Sicherer Umgang mit den gängigen MS Office Programmen,0,0,1,2
7477,soft,Ausgeprägte Kommunikationsfähigkeit und Teamfähigkeit,0,1,0,1
7478,tech,"Exzellente SAP Datenbank- und -Architketur Kenntnisse, Produktknowhow im Umfeld von SAP HANA und Buisiness Objects, Erfahrungen mit diversen SAP-Umgebungen und SAP Architektur Projekten",0,0,1,2
7479,soft,Eine hohe Kundenorientierung und interkulturelle Kompetenz.,0,1,0,1
7480,soft,"Genauigkeit, Zielstrebigkeit und Organisationstalent runden Ihr Profil ab",0,1,0,1
7481,tech,Know-How in der Datenbankadministration von MSSQL und / oder Oracle.,0,0,1,2
7482,soft,Gute Englischkenntnisse in Wort und Schrift sind unabdingbar sowie die Bereitschaft zu reisen.,0,1,0,1
7483,tech,Sehr gute Kenntnisse in C++ oder C #.,0,0,1,2
7484,soft,Hohe Teamfähigkeit und eine zuverlässige Arbeitsweise.,0,1,0,1
7485,none,Zusatzinformationen,1,0,0,0
7486,none,Presse Presseinfos Produkt-News Pressebilder Publikationen | Präsentationen Sartorius in der Fachpresse Pressekontakt,1,0,0,0
7487,tech,"Gute Systemkenntnisse aus der Volkswagenorganisation, wie z.B. DISS, ELSA, ETKA",0,0,1,2
7488,soft,"Hohe Motivation, Zielorientierung und Ausdauer",0,1,0,1
7489,tech,Abgerundet wird Ihr persönliches Profil durch gute MS-Office und gute Englischkenntnisse.,0,0,1,2
7490,tech,Maritime Affinität z.B. Bootsführerschein oder Seefunkzeugnis ist wünschenswert.,0,0,1,2
7491,none,Angestellte und Beamte Ausbildung und Studium Informationen zu Stellenangeboten Informationen zu Studiengängen Suchtipps für Stellenangebote,1,0,0,0
7492,soft,Sicher im Umgang mit Präsentations- und Vortragstechniken,0,1,0,1
7493,soft,"Sicheres, offenes und zielgerichtetes Auftreten",0,1,0,1
7494,none,"Werkstatt & Maschinen Elektrowerkzeuge Eisenwaren & Beschläge Klebstoffe Großmaschinen Handwerkzeug Reinigungsgeräte Arbeitsschutz und -kleidung Werkstatteinrichtung Kompressoren & Zubehör Services 0% Finanzierung Schärfdienst Schlüsseldienst Mietgeräteservice Miettransporter- & Anhängerverleihservice Alle toom Services im Überblick DIY/Inspiration & Hilfe Kurse und Workshops Kleine Werkzeuglehre Selbstbauidee ""Werkzeugwand""",1,0,0,0
7495,tech,Kenntnisse im Kernbankensystem der FI / OSP und SAP erwünscht.,0,0,1,2
7496,tech,"Versierter Umgang mit MS Office (insbesondere PowerPoint, Outlook und Excel).",0,0,1,2
7497,tech,"Fundiertes Fachwissen Integrierte Schaltungen/ Magnetoresistive Sensoren sowie deren Werkstoffe, Fertigungsverfahren (Halbleitertechnik, Aufbau- und Verbindungstechnik), Charakterisierungsverfahren und Zuverlässigkeit (Stresstest, Ausfallmechanismen)",0,0,1,2
7498,tech,"Kenntnisse in Netzwerktechniken, Routing, VLAN und VoIP für HP ProCurve",0,0,1,2
7499,soft,eine aufgeschlossene und einfühlsame Persönlichkeit mit Teamfähigkeit,0,1,0,1
7500,none,"Sartorius Stedim Switzerland AG Ringstrasse 24a 8317 Tagelswangen, Schweiz Phone: +41.52.354.3636 Fax: +41.52.354.3646",1,0,0,0
7501,tech,Sehr gute Englisch- und MS-Office-Kenntnisse.,0,0,1,2
7502,soft,"Verhandlungsgeschick, analytische Kompetenz und ausgeprägtes Kostenbewusstsein.",0,1,0,1
7503,soft,"Organisationstalent, Gewissenhaftigkeit und Freude am Umgang mit unseren Kunden, mit Texten sowie an der Arbeit im Team.",0,1,0,1
7504,tech,Sie können mit Recht von sich behaupten fit in MS-Office insbesondere Excel und Powerpoint zu sein.,0,0,1,2
7505,none,Wir unterstützen gerne Ihre weitere berufliche Entwicklung.,1,0,0,0
7506,none,Schiffsbetriebstechniker/ Technischer Inspektor,1,0,0,0
7507,soft,"Selbstständige, zielorientierte Arbeitsweise.",0,1,0,1
7508,soft,"Selbstständige Arbeitsweise, Delegationsfähigkeit und Durchsetzungsvermögen.",0,1,0,1
7509,tech,Nachweisbare Erfolge in der Definition klarer Vertriebsziele,0,0,1,2
7510,soft,"Kooperations-, Kommunikations- und Teamfähigkeit",0,1,0,1
7511,soft,Sicheres Auftreten und Veränderungsbereitschaft,0,1,0,1
7512,soft,Verhandlungssichere Deutschkenntnisse und Englischgrundkenntnisse in Wort und Schrift,0,1,0,1
7513,soft,"Selbstständige Arbeitsweise, Kommunikations- und TeamfähigkeitLet your ideas shape the future. Jetzt bewerben!",0,1,0,1
7514,soft,"Teamfähigkeit, Zuverlässigkeit, Belastbarkeit sowie Flexibilität",0,1,0,1
7515,none,Arbeitssicherheit und GesundheitsschutzGas- und BrandpostenUmweltschutz schließen,1,0,0,0
7516,soft,Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift,0,1,0,1
7517,soft,Freude an einer anspruchsvollen und abwechslungsreichen Tätigkeit,0,1,0,1
7518,soft,Selbstständige zielorientierte Arbeitsweise und ein überdurchschnittliches Maß an Verhandlungsgeschick und Umsetzungsfähigkeit,0,1,0,1
7519,tech,Gute EDV-Kenntnisse (Microsoft Office),0,0,1,2
7520,soft,"Organisationstalent, Problemlösungsfähigkeit und hohe EinsatzbereitschaftLet your ideas shape the future. Jetzt bewerben!",0,1,0,1
7521,none,"Standort FCG Germany GmbH Schicklerstraße 5, 10179 Berlin, Deutschland",1,0,0,0
7522,soft,Eigenständige Arbeitsweise und Flexibilität.,0,1,0,1
7523,none,"Interessiert? Ob Berufserfahrung, abgeschlossene Ausbildung oder Studium – Ihre Fähigkeiten entscheiden! Wir freuen uns auf Ihre Bewerbung mit frühestmöglichem Eintrittstermin und Gehaltsvorstellung per E-Mail an: Dr. Markus Hopmeier, jobs@sander-doll.com. Sander & Doll AG · Blumenstraße 20 · 42853 Remscheid · www.sander-doll.com",1,0,0,0
7524,soft,hohe Belastbarkeit und Einsatzbereitschaft,0,1,0,1
7525,soft,Kommunikationsstärke und Teamplayer.,0,1,0,1
7526,soft,Zuverlässigkeit und hohe Reisebereitschaft,0,1,0,1
7527,tech,"Gute EDV-Kenntnisse (AVA, MS Office).",0,0,1,2
7528,soft,eigenverantwortliches Arbeiten,0,1,0,1
7529,none,"Standort BFS finance Münster GmbH 48155 Münster, Deutschland",1,0,0,0
7530,tech,Umfassende betriebswirtschaftliche Kenntnisse und Verständnis grundlegender Prozesse eines Unternehmens.,0,0,1,2
7531,soft,Stilsicheres Deutsch und Kenntnisse der englischen Sprache in Wort und Schrift.,0,1,0,1
7532,soft,Gute Kommunikationsfähigkeiten und Teamplayereigenschaften.,0,1,0,1
7533,none,Auszubildende/-r zur/zum Fachinformatiker/-in für Systemintegration,1,0,0,0
7534,soft,Motivations- und Teamfähigkeit,0,1,0,1
7535,none,Datenschutzerklärung Nutzungsbedingungen Kontakt Informationen über Ihre Rechte AGB Impressum Copyright © StepStone GmbH 1996 - 2018,1,0,0,0
7536,none,"Standort Selectrona GmbH Industriering 19+21, 01744 Dippoldiswalde-Reinholdshain, Deutschland",1,0,0,0
7537,soft,Mit der Unterstützung von erfahrenen Beratern entwickeln Sie sich zu einem erfolgreichen Leistungsträger bei der PPI AG.,0,1,0,1
7538,none,Interessante Unternehmen nach KriterienAlle VorteileIT JobsMarketing JobsStudium JobsVertrieb JobsOffice JobsData Science JobsFinance JobsDuales Studium JobsTrainee JobsDesign Jobs,1,0,0,0
7539,soft,Analytische und prozessorientierte Denkweise.,0,1,0,1
7540,none,Stellenangebot 2 von 13,1,0,0,0
7541,tech,"Idealerweise verfügen Sie bereits über Kenntnisse folgender Technologien: jQuery, JPA, JAX-RS, Guice, EMF, LESS und backbone.js",0,0,1,2
7542,none,IT Architekt (w/m),1,0,0,0
7543,none,Available jobs Currently 814 available jobs Follow us Facebook Twitter LinkedIn Google Plus,1,0,0,0
7544,none,Der schnellste Wegzu Ihrem neuen JobZum Bewerberportal,1,0,0,0
7545,soft,"Ausgeprägte analytische Fähigkeiten, Pragmatismus sowie eine hohe Verantwortungsbereitschaft ist für Sie ein Selbstverständnis.",0,1,0,1
7546,none,Interessiert?,1,0,0,0
7547,none,EWE VERTRIEB EWE TEL EWE DIREKT EWE TRADING BTC,1,0,0,0
7548,none,"Du willst die Welt verändern und Dein Kopf wird platzen, wenn Du nicht bald all Deine Ideen umsetzen kannst? Dann bewirb Dich bei uns und komm in die Crew!",1,0,0,0
7549,soft,Ausgeprägtes analytisches Denkvermögen.,0,1,0,1
7550,none,"Vertreten durch den Vorstand: Dieter Zetsche (Vorsitzender), Wolfgang Bernhard, Christine Hohmann-Dennhardt, Wilfried Porth, Hubertus Troska, Bodo Uebber, Thomas Weber Vorsitzender des Aufsichtsrats: Manfred Bischoff Handelsregister beim Amtsgericht Stuttgart, Nr. HRB 19360 Umsatzsteueridentifikationsnummer: DE 81 25 26 315",1,0,0,0
7551,soft,Selbständige und strukturierte Arbeitsweise,0,1,0,1
7552,none,"Die Vitartis GmbH ist als Dienstleister für Unternehmen aus den Bereichen Healthcare, Pharma und Medizintechnik der Spezialist für Patientencoaching und Therapiebegleitung.",1,0,0,0
7553,soft,Gute Entscheidungs- und Problemlösungsfähigkeit,0,1,0,1
7554,soft,Fähigkeit zur Arbeit in einer Matrixorganisation.,0,1,0,1
7555,none,Schalte Navigation Willkommen Stellenangebote Bewerbung Für Unternehmen Kontakt Impressum,1,0,0,0
7556,soft,Entscheidungen treffen Sie nachvollziehbar und methodisch.,0,1,0,1
7557,soft,"Selbstständige, eigenverantwortliche und flexible Arbeitsweise.",0,1,0,1
7558,none,"Unsere Steuerkanzlei im Zentrum von Hamburg-Rahlstedt besteht seit über 60 Jahren. Wir sind verkehrsgünstig sowohl mit dem Auto (B75, A1) als auch mit öffentlichen Verkehrsmitteln gut zu erreichen.",1,0,0,0
7559,none,"Standort Brother Sewing Machines Europe GmbH Im Rosengarten 14, 61118 Bad Vilbel, Deutschland",1,0,0,0
7560,soft,Begeisterung für Innovationen und neuen Technologien.,0,1,0,1
7561,soft,Hohe Kommunikations- und Durchsetzungskompetenz.,0,1,0,1
7562,soft,"Selbstständige, strukturierte Arbeitsweise mit hoher Einsatzbereitschaft, Flexibilität und Belastbarkeit zeichnen Sie aus.",0,1,0,1
7563,soft,Ausgeprägte analytische Denkweise und starke Ergebnisorientierung.,0,1,0,1
7564,none,More Search Options Search Jobs,1,0,0,0
7565,tech,"Gute Kenntnisse in Excel, Powerpoint, Visio und MS Project erwünscht",0,0,1,2
7566,tech,Hervorragendes Verständnis für den Physical Design Flow von Halbleitern,0,0,1,2
7567,soft,"Teamfähigkeit, Dynamik und Flexibilität.",0,1,0,1
7568,tech,Umfangreiche Kenntnisse der Anwendungsentwicklung mit C# und VB.NET,0,0,1,2
7569,tech,Umfangreiche Vertriebs- und Personalführungserfahrung,0,0,1,2
7570,soft,"Als persönliche Eigenschaften legen wir großen Wert auf Teamfähigkeit, Kommunikationsstärke, Einsatzfreude, Selbständigkeit und Flexibilität.",0,1,0,1
7571,tech,Kenntnisse im Bereich C2C Security Standards und (Fahrzeug-) Netzwerken,0,0,1,2
7572,soft,"Ausgeprägte analytische Fähigkeiten, Kreativität und hohe Kundenorientierung.",0,1,0,1
7573,tech,"Idealerweise Kenntnisse in der Entwicklung von Backends (ASP.NET, Java EE)",0,0,1,2
7574,tech,"Sehr gute Kenntnisse im Bereich Open Systems und Mainframe (z/OS, JCL, UNIX, Linux etc.).",0,0,1,2
7575,soft,"Gewandtes, verbindliches und sicheres Auftreten.",0,1,0,1
7576,none,Lorenz Office GmbH & Co. KG Anja Läpple Dr.-Kurt-Schumacher-Str. 16 90402 Nürnberg Tel.: 0911 214 666-36 a.laepple@lorenz-personal.de http://www.lorenz-personal.de,1,0,0,0
7577,none,"Location Bosch Gruppe Reutlingen, Deutschland",1,0,0,0
7578,none,"Standort mobilcom-debitel GmbH Gropiusplatz 10, 70563 Stuttgart, Deutschland",1,0,0,0
7579,none,General Logistics Systems Germany GmbH & Co. OHG Essen Deutschland,1,0,0,0
7580,tech,"Zudem besitzen Sie Kenntnisse in der hardwarenahen Softwareentwicklung für Embedded Hardwaresysteme, insbesondere CAN-Bus Systeme.",0,0,1,2
7581,soft,"Zuverlässigkeit, Flexibilität, Belastbarkeit",0,1,0,1
7582,soft,Ein hohes Maß an „weißer“ Fläche motiviert Sie und über flache Hierarchien hinweg arbeiten Sie strukturiert mit Ziel- und Ergebnisorientierung.,0,1,0,1
7583,none,und vieles mehr …,1,0,0,0
7584,soft,Spaß an der Arbeit in unserem internationalen Team.,0,1,0,1
7585,soft,Hohe Zuverlässigkeit und präzise Arbeitsweise,0,1,0,1
7586,tech,Gute Excel Kenntnisse.,0,0,1,2
7587,none,Debitorenbuchhalter (m/w),1,0,0,0
7588,tech,idealerweise erste Einblicke in Lexware,0,0,1,2
7589,soft,Ausgeprägte Sprachgewandtheit in Wort und Schrift,0,1,0,1
7590,none,"Standort Amadeus FiRe AG Freiburg, Deutschland",1,0,0,0
7591,tech,Sie sind sicher im Umgang mit den MS-Office Anwendungen und gegebenenfalls mit SAP.,0,0,1,2
7592,soft,Kundenorientiertes und teamfähiges Denken und Handeln,0,1,0,1
7593,none,"Standort Ulrich & Grimm Steuerberater GbR Wolfgang Ulrich und Michaela Grimm Magdeburg, Deutschland",1,0,0,0
7594,tech,Gute Kenntnisse der statistischen Prozesskontrolle und -auswertung,0,0,1,2
7595,soft,Interkulturelle Kompetenz sowie klare und offene Kommunikation,0,1,0,1
7596,none,"Mehrfach gelistet unter den „World’s Most Admired Companies“ (FORTUNE® Magazine) und ausgezeichnet als einer der besten Arbeitgeber Deutschlands im Bereich Dienstleistungen (Focus, XING, Kununu)",1,0,0,0
7597,soft,Umsichtigkeit und Flexibilität,0,1,0,1
7598,none,| Nächstes Angebot »,1,0,0,0
7599,tech,Erlaubnis nach § 34f GewO.,0,0,1,2
7600,soft,Stressresistenz sowie die Fähigkeit zu priorisieren.,0,1,0,1
7601,soft,Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift.,0,1,0,1
7602,soft,"Hohe Vertriebs-Affinität, großes Interesse an Online-Handel und Marketing-Themen",0,1,0,1
7603,tech,Kenntnisse in einschlägigen Qualitätsmanagementmethoden und -systemen.,0,0,1,2
7604,none,Kontakt Die Amadeus FiRe AG bringt als spezialisierter Personaldienstleister jeden Tag Fach- und Führungskräfte aus dem kaufmännischen und IT-Bereich mit nationalen und internationalen Unternehmen zusammen. Nutzen Sie unsere persönlichen Kontakte zu Arbeitgebern bundesweit! Wir empfehlen Sie an unsere Kunden weiter und erleichtern Ihnen damit den Einstieg ins Unternehmen! Für einen ersten vertraulichen Kontakt steht Ihnen Frau Lena Buchmann-Schweigert (Tel +49 (0) 621 15 093 0) gerne zur Verfügung. Interessiert an der Stelle als HR Generalist (m/w) ? Dann freuen wir uns auf Ihre aussagekräftigen Bewerbungsunterlagen (max. 5 MB) unter Angabe Ihrer Gehaltsvorstellung und des frühestmöglichen Eintrittstermins bevorzugt per Online-Bewerbungsformular oder per E-Mail an: office.mannheim@amadeus-fire.de Amadeus FiRe AGNiederlassung Mannheim Gottlieb-Daimler-Straße 10 68165 Mannheim,1,0,0,0
7605,soft,"Zu Ihren Stärken zählt eine selbstständige Arbeitsweise und Sie sind es gewohnt, flexibel auf neue Anforderungen zu reagieren.",0,1,0,1
7606,soft,Hohe Reisebereitschaft sowie gültiger Pkw-Führerschein.,0,1,0,1
7607,none,Newsletter,1,0,0,0
7608,none,"Wir freuen uns auf Ihre vollständige Online-Bewerbung (Anschreiben, Lebenslauf, Notenspiegel, Zeugnisse, Auszug aus der Studienordnung über die vorgegebene Dauer der Abschlussarbeit).",1,0,0,0
7609,tech,Sehr gute Kenntnisse in den gängigen MS Office-Anwendungen,0,0,1,2
7610,none,"Standort Oliver James Associates Taunustor 1, 60310 Frankfurt am Main, Deutschland",1,0,0,0
7611,none,Medizintechnik,1,0,0,0
7612,soft,Ein Auge für Details,0,1,0,1
7613,soft,"Zuverlässigkeit, Teamfähigkeit und Dienstleistungsorientierung.",0,1,0,1
7614,none,Contact us Legal We use cookies.,1,0,0,0
7615,none,"Standort ADS Allgemeine Deutsche Steuerberatungsgesellschaft mbH Köln, Deutschland",1,0,0,0
7616,soft,"Hohe Einsatzbereitschaft, Zuverlässigkeit, Teamfähigkeit und Freude an der Arbeit.",0,1,0,1
7617,soft,"Teamfähigkeit, Verhandlungsgeschick und Kommunikationsstärke.",0,1,0,1
7618,tech,Gutes Verständnis betriebswirtschaftlicher Abläufe in einem international agierenden Unternehmen.,0,0,1,2
7619,tech,"sehr gute Kenntnisse der MS Betriebssysteme, Workstations und Server",0,0,1,2
7620,soft,Verhandlungssicheres Englisch.,0,1,0,1
7621,soft,Generelle Reisebereitschaft,0,1,0,1
7622,tech,"Sehr gute Kenntnisse im Umgang mit MS-Office-Programmen, vorzugsweise auf der Basis von Mac OS.",0,0,1,2
7623,none,Präsentationsmodelle im Maßstab 1:1 und 1:4 in Plastilin,1,0,0,0
7624,none,flaschenpost AG Bewerbung Johann-Krane-Weg 18 48149 Münster bewerbung@flaschenpost.de https://www.wirsindflaschenpost.de,1,0,0,0
7625,tech,"Gute Kenntnisse im Bereich Netzwerk (LAN, WAN, VLAN, WLAN, VPN)",0,0,1,2
7626,none,ZEIT ONLINE Nachrichten auf ZEIT ONLINE,1,0,0,0
7627,soft,Abgerundet wird Ihr Profil durch eine hohe Dienstleistungsmentalität im Umgang mit Kunden sowie die Fähigkeit zu selbständigem Arbeiten im Team.,0,1,0,1
7628,tech,Fundierte betriebswirtschaftliche Kenntnisse.,0,0,1,2
7629,tech,MS-Office-Kenntnisse.,0,0,1,2
7630,none,"Ergreifen Sie die Chance, mit mehr als 850 Kolleginnen und Kollegen weltweit Ihreund unsere Zukunft zu gestalten!",1,0,0,0
7631,soft,Du beherrscht die deutsche und die englische Sprache in Wort und Schrift sehr gut.,0,1,0,1
7632,none,Initiativbewerbung Sie möchten sich initiativ bewerben? Los geht’s!,1,0,0,0
7633,none,"Joomla! ist freie, unter der GNU/GPL-Lizenz veröffentlichte Software.",1,0,0,0
7634,soft,"Klare Zielorientierung, Umsetzungsstärke und Durchsetzungsvermögen.",0,1,0,1
7635,soft,Strukturierte und organisierte Arbeitsweise,0,1,0,1
7636,none,Als innovatives und dynamisch wachsendes Beratungsunternehmen ist die Greenlight Consulting GmbH zuverlässiger Partner von mittelgroßen und großen Unternehmen im Projektmanagement und bei Restrukturie-rungsvorhaben.,1,0,0,0
7637,tech,Kenntnisse in HGB.,0,0,1,2
7638,tech,"Gute MS-Office, insbesondere Excel- und Word-Kenntnisse.",0,0,1,2
7639,tech,Sie verfügen über umfangreiches Wissen im Bereich System- und Softwareengineering,0,0,1,2
7640,none,Presse,1,0,0,0
7641,tech,Sie verfügen über fundierte IT-Kenntnisse,0,0,1,2
7642,tech,Kenntnisse im Handel sind wünschenswert,0,0,1,2
7643,none,Als einer der wenigen zertifizierten M-Stützpunkte in NRW und durch unsere unmittelbare Nähe zum Nürburgring können wir den Motor-Sport-Fans unter unseren Kunden einen ganz besonderen Service bieten.,1,0,0,0
7644,soft,Gute Präsentations- und Moderationsfähigkeiten sowie sicheres Auftreten.,0,1,0,1
7645,soft,"Sehr gute analytische Fähigkeiten, selbstständige und strukturierte Arbeitsweise sowie ausgeprägte Team- und Kommunikationsfähigkeit",0,1,0,1
7646,soft,Vorbildfunktion,0,1,0,1
7647,soft,Gute EDV-Kenntnisse,0,1,0,1
7648,none,We want you: Fachinformatiker (m/w) für Systemintegration Microsoft Infrastructure,1,0,0,0
7649,none,"Service Mit unseren Ratgebern, Studien oder Newslettern halten wir Sie über Karriere- und Fachthemen auf dem Laufenden.",1,0,0,0
7650,soft,Sie verfügen über verhandlungssichere Englischkenntnisse in Wort und Schrift.,0,1,0,1
7651,soft,Hierarchieunabhängige Kommunikationsstärke,0,1,0,1
7652,soft,Außerdem sind Sie sich eine kommunikationsstarke Persönlichkeit,0,1,0,1
7653,tech,Kenntnisse der kundenspezifischen OEM-Anforderungen.,0,0,1,2
7654,soft,"Selbstständige, systematische und strukturierte Arbeitsweise, Eigeninitiative und Flexibilität.",0,1,0,1
7655,soft,"Kommunikationsstarke, flexible und belastbare Persönlichkeit mit einer hohen Eigenmotivation und Kreativität.",0,1,0,1
7656,soft,selbstständige Arbeitsweise,0,1,0,1
7657,soft,"Sie sind teamfähig, zeichnen sich durch eine hohe Leistungsbereitschaft aus und haben Spaß an eigenverantwortlichem Handeln.",0,1,0,1
7658,none,SLP Personalberatung GmbH  Obere Wässere 4  72764 Reutlingen  Telefon +49 7121 38361-40,1,0,0,0
7659,none,"Standort Schwarz Dienstleistungen Heilbronn, Deutschland",1,0,0,0
7660,tech,Sicherer Umgang mit modernen Bürokommunkationssystemen,0,0,1,2
7661,none,"Kontakt Deufol Nord GmbH, Juliane Duchstein, Tel.: +49 (0) 5171 296 0 Linke-Hoffmann Busch Str. 1, 38239 Salzgitter Jetzt bewerben www.deufol.com",1,0,0,0
7662,soft,Strukturierte und selbständige Arbeitsweise.,0,1,0,1
7663,none,"Finden & Machen Finden & Machen <div class=""solr-search-flyout""> <% if(!Object.keys(products).length && !content[0].length && !content[1].length) { %> <h2><br />Die Suchanfrage lieferte keine Treffer.</h2> <% } else { %> <% if (Object.keys(products).length) { %> <div class=""col""> <h2>Aus dem Sortiment</h2> <% for (i = 0; i < products.search.results.length; i++) { %> <% if(i>2) { break; } %> <% if(products.search.results[i].type === 'product') { %> <div class=""solr-product-list-view""> <a href=""<%= products.search.results[i].data.link.url %>"" <% if(products.search.results[i].data.headline) { %> aria-label=""<%= products.search.results[i].data.headline %>"" title=""<%= products.search.results[i].data.headline %>"" <% } %>> <div class=""productTitle""> <% if (products.search.results[i].data.image) { %> <image src=""<%= products.search.results[i].data.image.src %>?width=120&format=jpg"" alt=""<%= products.search.results[i].data.image.alt %>"" class=""mod-product-item__image"" /> <% } %> <h3 class=""toomFont""><%= products.search.results[i].data.headline %></h3> </div> </a> </div> <% } %> <% } %> <% if (products.search.results.length > 3) { %> <a href=""<%= products.allResults %>"" title=""Alle Suchergebnisse anzeigen"" class=""last-link"">Alle passenden Artikel</a> <% } %> </div> <% } %> <% for (i = 0; i < 2; i++) { %> <% if (content[i].length) { %> <div class=""col<% if (i===1) { %> col--spacer<% } %>""> <% if (i===0) { %><h2>Suchergebnisse</h2><% } %> <% for (j = 0; j < content[i].length; j++) { %> <div class=""solr-result-links""> <h3> <a href=""<%= content[i][j].allResults %>"" title=""Alle Suchergebnisse anzeigen""><%= content[i][j].title %></a> </h3> <ul class=""linkList""> <% for (k = 0; k < content[i][j].search.results.length; k++) { %> <% if(k>4) { break; } %> <li> <a title=""<%= content[i][j].search.results[k].data.headline %>"" href=""<%= content[i][j].search.results[k].data.url %>"" class=""iconHrefLink""><%= content[i][j].search.results[k].data.headline %></a> </li> <% } %> </ul> <% if (content[i][j].search.results.length > 5) { %> <a href=""<%= content[i][j].allResults %>"" title=""Alle Suchergebnisse anzeigen"" class=""last-link"">Alle Suchergebnisse anzeigen</a> <% } %> </div> <% } %> </div> <% } %> <% } %> <% } %> </div>",1,0,0,0
7664,soft,"Mitarbeiter, die durch Neugier und Mut Veränderungen vorantreiben, Entscheidungen treffen und die Fähigkeit besitzen, sich selbst zu hinterfragen.",0,1,0,1
7665,tech,"Sie besitzen Kenntnisse auf dem Gebiet des Strahlenschutzes, insbesondere im Bereich nichtionisierender Strahlen.",0,0,1,2
7666,soft,Gute Kommunikations- und Präsentationsfähigkeiten in Deutsch und Englisch.,0,1,0,1
7667,soft,Hohe Problemlösungsfähigkeit,0,1,0,1
7668,tech,Kenntnisse der NoSQL-Datenbank MongoDB und des TeamFoundationServers wären von Vorteil.,0,0,1,2
7669,tech,"Gute Kenntnisse in der VOB/VgV (VOL/VOF) sowie in MS Office, MS Project, AVA (ORCA), CAD (Allplan) setzen wir voraus.",0,0,1,2
7670,soft,"Sie gehen strukturiert vor und sind hochmotiviert, Veränderungsprozesse aktiv voranzutreiben.",0,1,0,1
7671,none,"We are hiring for one of our EU offices in Hamburg or Berlin, Germany.",1,0,0,0
7672,tech,"Mindestens eine weitere Fremdsprache, die sehr gut beherrscht wird, idealerweise Englisch",0,0,1,2
7673,tech,Gute analytische Kenntnisse auf dem Gebiet chromatografischer Trenn- und massenspektrometrischer Detektionstechniken,0,0,1,2
7674,none,Geldtransporte & GeldbearbeitungLösungen für den HandelLösungen für KreditinstituteAutomaten-Service-PortalBargeld-Service-PortalInnovationen schließen,1,0,0,0
7675,soft,"Kommunikationsfähigkeit, Offenheit, Zuverlässigkeit, Teamgeist und Spaß an ständiger Weiterentwicklung",0,1,0,1
7676,soft,"Serviceorientiertes Denken und Handeln, Flexibilität, Zuverlässigkeit und hohe Belastbarkeit",0,1,0,1
7677,none,"Standort DIS AG Geschäftsbereich Office & Management Wiesbaden, Deutschland",1,0,0,0
7678,none,Konsumgüterindustrie und Handel,1,0,0,0
7679,soft,Sehr gute Rechtschreibkenntnisse,0,1,0,1
7680,soft,"gute Umgangsformen, ein verbindliches, freundliches Auftreten sowie Einsatzbereitschaft und (zeitliche) Flexibilität",0,1,0,1
7681,tech,Kenntnisse nach Möglichkeit im Lohnprogramm Sage (Exact) und Zeiterfassungsprogramm Interflex.,0,0,1,2
7682,tech,PC-Kenntnisse.,0,0,1,2
7683,none,"Bonn, Trier Feste Anstellung Vollzeit",1,0,0,0
7684,tech,ITIL-Zertifizierungen wünschenswert,0,0,1,2
7685,soft,Reisebereitschaft und sichere Englisch-Kenntnisse.,0,1,0,1
7686,none,Ingenieur Elektrotechnik als Ingenieur für Hoch- und Niederspannungen (m/w),1,0,0,0
7687,none,75km,1,0,0,0
